Entity,Code,Year,"Political corruption index (central estimate, aggregate: average)"
Switzerland,CHE,1969,0.017
Switzerland,CHE,1970,0.022
Switzerland,CHE,1971,0.022
Switzerland,CHE,1972,0.022
Switzerland,CHE,1973,0.022
Switzerland,CHE,1974,0.022
Switzerland,CHE,1975,0.022
Switzerland,CHE,1976,0.022
Switzerland,CHE,1977,0.022
Switzerland,CHE,1978,0.022
Switzerland,CHE,1979,0.022
Switzerland,CHE,1980,0.022
Switzerland,CHE,1981,0.022
Switzerland,CHE,1982,0.022
Switzerland,CHE,1983,0.022
Switzerland,CHE,1984,0.022
Switzerland,CHE,1985,0.022
Switzerland,CHE,1986,0.022
Switzerland,CHE,1987,0.022
Switzerland,CHE,1988,0.022
Switzerland,CHE,1989,0.022
Switzerland,CHE,1990,0.022
Switzerland,CHE,1991,0.022
Switzerland,CHE,1992,0.022
Switzerland,CHE,1993,0.022
Switzerland,CHE,1994,0.022
Switzerland,CHE,1995,0.022
Switzerland,CHE,1996,0.022
Switzerland,CHE,1997,0.022
Switzerland,CHE,1998,0.022
Switzerland,CHE,1999,0.022
Switzerland,CHE,2000,0.022
Switzerland,CHE,2001,0.022
Switzerland,CHE,2002,0.022
Switzerland,CHE,2003,0.022
Switzerland,CHE,2004,0.022
Switzerland,CHE,2005,0.022
Switzerland,CHE,2006,0.022
Switzerland,CHE,2007,0.022
Switzerland,CHE,2008,0.024
Switzerland,CHE,2009,0.024
Switzerland,CHE,2010,0.022
Switzerland,CHE,2011,0.024
Switzerland,CHE,2012,0.024
Switzerland,CHE,2013,0.024
Switzerland,CHE,2014,0.024
Switzerland,CHE,2015,0.02
Switzerland,CHE,2016,0.02
Switzerland,CHE,2017,0.022
Switzerland,CHE,2018,0.022
Switzerland,CHE,2019,0.022
Switzerland,CHE,2020,0.022
Switzerland,CHE,2021,0.02
Switzerland,CHE,2022,0.019
Switzerland,CHE,2023,0.022
Switzerland,CHE,2024,0.022
Turkey,TUR,1789,0.675
Turkey,TUR,1790,0.675
Turkey,TUR,1791,0.675
Turkey,TUR,1792,0.675
Turkey,TUR,1793,0.675
Turkey,TUR,1794,0.675
Turkey,TUR,1795,0.675
Turkey,TUR,1796,0.675
Turkey,TUR,1797,0.675
Turkey,TUR,1798,0.675
Turkey,TUR,1799,0.675
Turkey,TUR,1800,0.675
Turkey,TUR,1801,0.675
Turkey,TUR,1802,0.675
Turkey,TUR,1803,0.675
Turkey,TUR,1804,0.675
Turkey,TUR,1805,0.675
Turkey,TUR,1806,0.675
Turkey,TUR,1807,0.675
Turkey,TUR,1808,0.675
Turkey,TUR,1809,0.666
Turkey,TUR,1810,0.666
Turkey,TUR,1811,0.666
Turkey,TUR,1812,0.666
Turkey,TUR,1813,0.666
Turkey,TUR,1814,0.666
Turkey,TUR,1815,0.666
Turkey,TUR,1816,0.666
Turkey,TUR,1817,0.666
Turkey,TUR,1818,0.666
Turkey,TUR,1819,0.666
Turkey,TUR,1820,0.666
Turkey,TUR,1821,0.666
Turkey,TUR,1822,0.666
Turkey,TUR,1823,0.666
Turkey,TUR,1824,0.666
Turkey,TUR,1825,0.666
Turkey,TUR,1826,0.666
Turkey,TUR,1827,0.666
Turkey,TUR,1828,0.666
Turkey,TUR,1829,0.666
Turkey,TUR,1830,0.666
Turkey,TUR,1831,0.666
Turkey,TUR,1832,0.666
Turkey,TUR,1833,0.666
Turkey,TUR,1834,0.666
Turkey,TUR,1835,0.666
Turkey,TUR,1836,0.666
Turkey,TUR,1837,0.666
Turkey,TUR,1838,0.666
Turkey,TUR,1839,0.72
Turkey,TUR,1840,0.785
Turkey,TUR,1841,0.785
Turkey,TUR,1842,0.785
Turkey,TUR,1843,0.785
Turkey,TUR,1844,0.785
Turkey,TUR,1845,0.785
Turkey,TUR,1846,0.785
Turkey,TUR,1847,0.785
Turkey,TUR,1848,0.785
Turkey,TUR,1849,0.785
Turkey,TUR,1850,0.785
Turkey,TUR,1851,0.785
Turkey,TUR,1852,0.785
Turkey,TUR,1853,0.785
Turkey,TUR,1854,0.785
Turkey,TUR,1855,0.785
Turkey,TUR,1856,0.785
Turkey,TUR,1857,0.785
Turkey,TUR,1858,0.785
Turkey,TUR,1859,0.785
Turkey,TUR,1860,0.785
Turkey,TUR,1861,0.785
Turkey,TUR,1862,0.785
Turkey,TUR,1863,0.785
Turkey,TUR,1864,0.785
Turkey,TUR,1865,0.785
Turkey,TUR,1866,0.785
Turkey,TUR,1867,0.785
Turkey,TUR,1868,0.785
Turkey,TUR,1869,0.785
Turkey,TUR,1870,0.785
Turkey,TUR,1871,0.785
Turkey,TUR,1872,0.785
Turkey,TUR,1873,0.785
Turkey,TUR,1874,0.785
Turkey,TUR,1875,0.785
Turkey,TUR,1876,0.606
Turkey,TUR,1877,0.575
Turkey,TUR,1878,0.742
Turkey,TUR,1879,0.742
Turkey,TUR,1880,0.742
Turkey,TUR,1881,0.742
Turkey,TUR,1882,0.742
Turkey,TUR,1883,0.742
Turkey,TUR,1884,0.742
Turkey,TUR,1885,0.742
Turkey,TUR,1886,0.742
Turkey,TUR,1887,0.742
Turkey,TUR,1888,0.742
Turkey,TUR,1889,0.742
Turkey,TUR,1890,0.742
Turkey,TUR,1891,0.742
Turkey,TUR,1892,0.742
Turkey,TUR,1893,0.742
Turkey,TUR,1894,0.742
Turkey,TUR,1895,0.742
Turkey,TUR,1896,0.742
Turkey,TUR,1897,0.742
Turkey,TUR,1898,0.742
Turkey,TUR,1899,0.742
Turkey,TUR,1900,0.742
Turkey,TUR,1901,0.742
Turkey,TUR,1902,0.742
Turkey,TUR,1903,0.742
Turkey,TUR,1904,0.742
Turkey,TUR,1905,0.742
Turkey,TUR,1906,0.742
Turkey,TUR,1907,0.742
Turkey,TUR,1908,0.72
Turkey,TUR,1909,0.642
Turkey,TUR,1910,0.642
Turkey,TUR,1911,0.642
Turkey,TUR,1912,0.642
Turkey,TUR,1913,0.544
Turkey,TUR,1914,0.544
Turkey,TUR,1915,0.544
Turkey,TUR,1916,0.544
Turkey,TUR,1917,0.544
Turkey,TUR,1918,0.544
Turkey,TUR,1919,0.518
Turkey,TUR,1920,0.516
Turkey,TUR,1921,0.48
Turkey,TUR,1922,0.48
Turkey,TUR,1923,0.191
Turkey,TUR,1924,0.191
Turkey,TUR,1925,0.276
Turkey,TUR,1926,0.276
Turkey,TUR,1927,0.276
Turkey,TUR,1928,0.276
Turkey,TUR,1929,0.276
Turkey,TUR,1930,0.276
Turkey,TUR,1931,0.276
Turkey,TUR,1932,0.276
Turkey,TUR,1933,0.276
Turkey,TUR,1934,0.276
Turkey,TUR,1935,0.276
Turkey,TUR,1936,0.276
Turkey,TUR,1937,0.276
Turkey,TUR,1938,0.276
Turkey,TUR,1939,0.276
Turkey,TUR,1940,0.289
Turkey,TUR,1941,0.289
Turkey,TUR,1942,0.289
Turkey,TUR,1943,0.289
Turkey,TUR,1944,0.289
Turkey,TUR,1945,0.289
Turkey,TUR,1946,0.289
Turkey,TUR,1947,0.289
Turkey,TUR,1948,0.289
Turkey,TUR,1949,0.289
Turkey,TUR,1950,0.41
Turkey,TUR,1951,0.491
Turkey,TUR,1952,0.491
Turkey,TUR,1953,0.491
Turkey,TUR,1954,0.491
Turkey,TUR,1955,0.491
Turkey,TUR,1956,0.491
Turkey,TUR,1957,0.491
Turkey,TUR,1958,0.491
Turkey,TUR,1959,0.491
Turkey,TUR,1960,0.392
Turkey,TUR,1961,0.294
Turkey,TUR,1962,0.361
Turkey,TUR,1963,0.361
Turkey,TUR,1964,0.361
Turkey,TUR,1965,0.361
Turkey,TUR,1966,0.379
Turkey,TUR,1967,0.379
Turkey,TUR,1968,0.379
Turkey,TUR,1969,0.379
Turkey,TUR,1970,0.366
Turkey,TUR,1971,0.351
Turkey,TUR,1972,0.351
Turkey,TUR,1973,0.351
Turkey,TUR,1974,0.363
Turkey,TUR,1975,0.363
Turkey,TUR,1976,0.363
Turkey,TUR,1977,0.363
Turkey,TUR,1978,0.363
Turkey,TUR,1979,0.363
Turkey,TUR,1980,0.246
Turkey,TUR,1981,0.246
Turkey,TUR,1982,0.246
Turkey,TUR,1983,0.425
Turkey,TUR,1984,0.438
Turkey,TUR,1985,0.438
Turkey,TUR,1986,0.438
Turkey,TUR,1987,0.479
Turkey,TUR,1988,0.479
Turkey,TUR,1989,0.479
Turkey,TUR,1990,0.479
Turkey,TUR,1991,0.479
Turkey,TUR,1992,0.479
Turkey,TUR,1993,0.479
Turkey,TUR,1994,0.479
Turkey,TUR,1995,0.479
Turkey,TUR,1996,0.479
Turkey,TUR,1997,0.479
Turkey,TUR,1998,0.479
Turkey,TUR,1999,0.507
Turkey,TUR,2000,0.503
Turkey,TUR,2001,0.503
Turkey,TUR,2002,0.518
Turkey,TUR,2003,0.518
Turkey,TUR,2004,0.532
Turkey,TUR,2005,0.532
Turkey,TUR,2006,0.537
Turkey,TUR,2007,0.551
Turkey,TUR,2008,0.585
Turkey,TUR,2009,0.585
Turkey,TUR,2010,0.657
Turkey,TUR,2011,0.675
Turkey,TUR,2012,0.693
Turkey,TUR,2013,0.716
Turkey,TUR,2014,0.782
Turkey,TUR,2015,0.785
Turkey,TUR,2016,0.829
Turkey,TUR,2017,0.843
Turkey,TUR,2018,0.839
Turkey,TUR,2019,0.851
Turkey,TUR,2020,0.854
Turkey,TUR,2021,0.842
Turkey,TUR,2022,0.847
Turkey,TUR,2023,0.846
Turkey,TUR,2024,0.821
Ukraine,UKR,1946,0.209
Ukraine,UKR,1947,0.209
Ukraine,UKR,1948,0.209
Ukraine,UKR,1949,0.209
Ukraine,UKR,1950,0.209
Ukraine,UKR,1951,0.209
Ukraine,UKR,1952,0.209
Ukraine,UKR,1953,0.209
Ukraine,UKR,1954,0.229
Ukraine,UKR,1955,0.229
Ukraine,UKR,1956,0.229
Ukraine,UKR,1957,0.229
Ukraine,UKR,1958,0.229
Ukraine,UKR,1959,0.229
Ukraine,UKR,1960,0.229
Ukraine,UKR,1961,0.26
Ukraine,UKR,1962,0.26
Ukraine,UKR,1963,0.26
Ukraine,UKR,1964,0.307
Ukraine,UKR,1965,0.307
Ukraine,UKR,1966,0.324
Ukraine,UKR,1967,0.324
Ukraine,UKR,1968,0.324
Ukraine,UKR,1969,0.324
Ukraine,UKR,1970,0.344
Ukraine,UKR,1971,0.336
Ukraine,UKR,1972,0.336
Ukraine,UKR,1973,0.336
Ukraine,UKR,1974,0.336
Ukraine,UKR,1975,0.336
Ukraine,UKR,1976,0.336
Ukraine,UKR,1977,0.336
Ukraine,UKR,1978,0.336
Ukraine,UKR,1979,0.336
Ukraine,UKR,1980,0.352
Ukraine,UKR,1981,0.352
Ukraine,UKR,1982,0.346
Ukraine,UKR,1983,0.346
Ukraine,UKR,1984,0.346
Ukraine,UKR,1985,0.346
Ukraine,UKR,1986,0.382
Ukraine,UKR,1987,0.409
Ukraine,UKR,1988,0.409
Ukraine,UKR,1989,0.409
Ukraine,UKR,1990,0.381
Ukraine,UKR,1991,0.426
Ukraine,UKR,1992,0.57
Ukraine,UKR,1993,0.653
Ukraine,UKR,1994,0.672
Ukraine,UKR,1995,0.773
Ukraine,UKR,1996,0.8
Ukraine,UKR,1997,0.8
Ukraine,UKR,1998,0.875
Ukraine,UKR,1999,0.879
Ukraine,UKR,2000,0.863
Ukraine,UKR,2001,0.868
Ukraine,UKR,2002,0.873
Ukraine,UKR,2003,0.882
Ukraine,UKR,2004,0.844
Ukraine,UKR,2005,0.829
Ukraine,UKR,2006,0.846
Ukraine,UKR,2007,0.847
Ukraine,UKR,2008,0.843
Ukraine,UKR,2009,0.864
Ukraine,UKR,2010,0.881
Ukraine,UKR,2011,0.89
Ukraine,UKR,2012,0.89
Ukraine,UKR,2013,0.884
Ukraine,UKR,2014,0.803
Ukraine,UKR,2015,0.783
Ukraine,UKR,2016,0.76
Ukraine,UKR,2017,0.753
Ukraine,UKR,2018,0.744
Ukraine,UKR,2019,0.664
Ukraine,UKR,2020,0.687
Ukraine,UKR,2021,0.667
Ukraine,UKR,2022,0.595
Ukraine,UKR,2023,0.607
Ukraine,UKR,2024,0.609
United Kingdom,GBR,1789,0.45
United Kingdom,GBR,1790,0.45
United Kingdom,GBR,1791,0.45
United Kingdom,GBR,1792,0.45
United Kingdom,GBR,1793,0.45
United Kingdom,GBR,1794,0.45
United Kingdom,GBR,1795,0.45
United Kingdom,GBR,1796,0.45
